number,value,datetime_start,datetime_complete,duration,params_alpha-eval,params_alpha-train,params_batch-size,params_eps-eval,params_eps-train,params_lambda-actions-eval,params_lambda-actions-train,params_lambda-frames-eval,params_lambda-frames-train,params_learning-rate,params_n-epochs,params_n-frames,params_radius-gw,params_rho,params_std-feats,params_ub-actions,params_ub-frames,params_weight-decay,state
16,0.2801910400390625,2025-04-14 15:19:00.115061,2025-04-14 15:19:07.807213,0 days 00:00:07.692152,0.5318295024404274,0.026643594402698312,16,0.040877580353331916,0.18508149775358756,0.09893579661213883,0.08412589835312581,0.038997013751036445,0.04321925172419686,7.807417869394041e-05,21,46,0.07453924613834295,0.2937113370868112,True,False,False,9.18862794213716e-08,COMPLETE
17,0.19893296957015993,2025-04-14 15:19:07.815651,2025-04-14 15:19:14.379623,0 days 00:00:06.563972,0.6210895027190872,0.20580772311670278,16,0.11115364377224843,0.0985011898243187,0.042130602879739874,0.060068325724158586,0.016143061552357407,0.027972659458544893,0.0028609738201109598,16,76,0.09020957847652654,0.1448176581500611,False,True,False,5.716054235170378e-07,COMPLETE
18,0.19716702103614808,2025-04-14 15:19:14.388389,2025-04-14 15:19:21.142106,0 days 00:00:06.753717,0.643594412345851,0.39913157396665766,8,0.030842755925567233,0.036303721210115464,0.06842876583172451,0.08269645222230848,0.018331094700178813,0.001577780235592005,1.73412492180733e-05,10,110,0.06688151931139359,0.22939195861356504,False,True,False,0.00019425886449353895,COMPLETE
19,0.2838513970375061,2025-04-14 15:19:21.151499,2025-04-14 15:19:41.592224,0 days 00:00:20.440725,0.3219310674780699,0.6796593801442481,2,0.07345060214908035,0.14875851224505832,0.04951812611659407,0.06467217321154743,0.04186742770299938,0.05408409732754649,0.0010780547948983977,23,37,0.06779921926369865,0.1549971853023696,True,False,False,4.684321441528985e-06,COMPLETE
20,0.27926385402679443,2025-04-14 15:19:41.601614,2025-04-14 15:19:48.610054,0 days 00:00:07.008440,0.9892786306229842,0.889057817135336,16,0.11645987987696926,0.04244883625335494,0.018170858361046576,0.029118081711099628,0.014413594149201547,0.07715540071377253,0.00023686831802863885,15,62,0.04301259399897937,0.23618880188560049,False,False,False,6.194934083784595e-08,COMPLETE
21,0.29299933910369874,2025-04-14 15:19:48.620087,2025-04-14 15:19:56.265999,0 days 00:00:07.645912,0.1369622778829271,0.6268111229276987,8,0.17382018856319736,0.05450798659906923,0.05591466328300179,0.0477313572178655,0.02733502548532669,0.01796942009297437,0.01076841257796569,12,23,0.017046868545034573,0.2668829414740715,False,False,False,3.034351791057224e-07,COMPLETE
22,0.30482401251792907,2025-04-14 15:19:56.275655,2025-04-14 15:20:04.183191,0 days 00:00:07.907536,0.3275358916477261,0.41360977705499913,8,0.21562950719671464,0.08889231615850801,0.06864997673991519,0.04081754006095643,0.010687869213254795,0.03469192781241263,0.003996962931518126,14,23,0.028136488252095873,0.2953449670560377,False,False,False,1.1241507978249666e-08,COMPLETE
23,0.27897114157676695,2025-04-14 15:20:04.193356,2025-04-14 15:20:12.832270,0 days 00:00:08.638914,0.3698681122071914,0.43263102042334306,8,0.23703695253349716,0.29980189562381626,0.07232379946386404,0.039748733588861086,0.010324068243492048,0.03860074525301331,0.004028464424341971,18,40,0.014194162152789158,0.28256623280831883,False,False,False,1.0684908990869764e-08,COMPLETE
24,0.3399039149284363,2025-04-14 15:20:12.842704,2025-04-14 15:20:20.704209,0 days 00:00:07.861505,0.566041762630821,0.19014394914621296,8,0.21457941600060104,0.09210722585688491,0.06385604071639953,0.053881992273942345,0.00252291846250809,0.04822179369554881,0.0014253006632916154,14,8,0.0022214707221376515,0.2269905236881928,False,False,False,9.605026619337495e-08,COMPLETE
25,0.32256104350090026,2025-04-14 15:20:20.715096,2025-04-14 15:20:29.724353,0 days 00:00:09.009257,0.5719961141641272,0.15282332739330784,8,0.19032255963156283,0.12544799993498484,0.04779926330102745,0.0675619660977425,0.0024024926942779507,0.05003774002511049,0.0019303516571257855,21,7,0.003167331738281869,0.22033965877738507,False,False,False,1.195876992849691e-07,COMPLETE
26,0.16527718901634217,2025-04-14 15:20:29.735521,2025-04-14 15:20:37.934711,0 days 00:00:08.199190,0.5470851695818992,0.1845865733375237,8,0.1836269806930794,0.13270475306702062,0.0461773844350659,0.06662720916264261,0.00226248828901669,0.053586416987423426,0.0008346151044951249,21,5,0.0026464050630070567,0.1558614714979835,False,False,True,6.865704609796884e-08,COMPLETE
27,0.29577941298484806,2025-04-14 15:20:37.947848,2025-04-14 15:20:47.179296,0 days 00:00:09.231448,0.71484027670264,0.018838998114951128,8,0.20234916816070905,0.16124593360256603,0.02649438554570431,0.08629885411108534,0.021375541500191518,0.04910065121507046,0.0012896811851345366,22,14,0.06312777795589458,0.2430312776711019,False,False,False,1.2973986653874002e-07,COMPLETE
28,0.33005460500717165,2025-04-14 15:20:47.191388,2025-04-14 15:20:55.702094,0 days 00:00:08.510706,0.8672558808910658,0.14279600947961396,8,0.23507844293529956,0.11296529343489671,0.03652425448550294,0.07955630159962296,0.002346930521028315,0.07115088842890893,0.000491668364651832,18,30,0.0010654363161693896,0.1801785853834916,False,False,False,2.9146457798669558e-08,COMPLETE
29,0.17392267584800722,2025-04-14 15:20:55.715285,2025-04-14 15:21:03.430872,0 days 00:00:07.715587,0.8721200960695044,0.1197573696420289,8,0.2420889462657683,0.21642457187701247,0.016813662824608038,0.0901200980300236,0.07000557411685508,0.07195118851695623,3.027611477699947e-05,17,14,0.021213084886940868,0.17846364217482083,False,False,True,3.088763946903018e-08,COMPLETE
30,0.3043729603290558,2025-04-14 15:21:03.444330,2025-04-14 15:21:13.337883,0 days 00:00:09.893553,0.8848886846167924,0.22816155930433557,8,0.22870144799293685,0.13872101332091555,0.030897007849501574,0.07944979404129268,0.0371302486851743,0.06057507556962399,0.0002863636174039799,26,22,0.0010327113549205545,0.11900657587658237,False,False,False,1.5442303261390598e-05,COMPLETE
31,0.32557966709136965,2025-04-14 15:21:13.350767,2025-04-14 15:21:22.085183,0 days 00:00:08.734416,0.5800129039132352,0.12169071478820202,8,0.19101755715981975,0.10886926656659837,0.038246230791272345,0.06735019668473868,0.0011501017443384131,0.07110865172207809,0.0005999005584876643,19,32,0.011615619122322111,0.211590849024798,False,False,False,4.635352396027275e-07,COMPLETE
32,0.29136829972267153,2025-04-14 15:21:22.097995,2025-04-14 15:21:30.674139,0 days 00:00:08.576144,0.5787218529472794,0.09347783621705344,8,0.19241848594367603,0.1231068801788204,0.05173777562719506,0.06376020943767909,0.0018325581927615235,0.0788282811328629,0.00016708604909705356,18,30,0.013064155611503184,0.20654342352220642,False,False,False,4.5833466764692146e-07,COMPLETE
33,0.294530326128006,2025-04-14 15:21:30.687398,2025-04-14 15:21:39.671597,0 days 00:00:08.984199,0.7507463328892665,0.16095879247158867,8,0.29308684459149265,0.10019534492684554,0.03574901472240137,0.05729447919419515,0.006666151843382682,0.06873478640861003,0.0015860606877400078,20,50,0.008549918597900764,0.17200787089161923,False,False,False,6.00821275391796e-08,COMPLETE
34,0.16259353160858156,2025-04-14 15:21:39.685236,2025-04-14 15:21:53.823041,0 days 00:00:14.137805,0.4893942710669488,0.26493113950952496,2,0.16426232393256737,0.1038464182152603,0.02347000160489715,0.06848755463271529,0.00779483100696318,0.09568139882595333,0.0005205224622615095,16,10,0.0010782566069977102,0.2036910017603224,False,False,True,1.2961174963869085e-07,COMPLETE
35,0.23822747468948366,2025-04-14 15:21:53.836861,2025-04-14 15:22:03.227944,0 days 00:00:09.391083,0.6001244236051151,0.06936696766736528,8,0.21813386341651594,0.15554445447895848,0.010764012452093477,0.05198547177170685,0.06415385480939875,0.049582011590666705,0.006640796474502804,23,57,0.021666008491770535,0.1351479235579513,False,False,False,2.5582447301361413e-08,COMPLETE
36,0.24628797173500064,2025-04-14 15:22:03.243552,2025-04-14 15:22:10.579573,0 days 00:00:07.336021,0.8192238555828594,0.14228394393933164,8,0.25570663965485996,0.12276996877095676,0.050204716614449224,0.0788639495604391,0.09335947450167184,0.0871664401962044,7.002164370746189e-05,10,43,0.008070293694424358,0.1649165257569677,False,False,False,2.108854955287519e-06,COMPLETE
37,0.1598934292793274,2025-04-14 15:22:10.593979,2025-04-14 15:22:17.923011,0 days 00:00:07.329032,0.4126635804067714,0.23801059805426067,8,0.15390202397896569,0.0849640427904149,0.042166868630077625,0.06138109209426214,0.08459479937485115,0.07526384775728275,0.001976023230432742,14,18,0.01542330779962983,0.21814254281203813,False,False,True,5.91830911102306e-07,COMPLETE
38,0.2989106774330139,2025-04-14 15:22:17.937728,2025-04-14 15:22:40.636473,0 days 00:00:22.698745,0.920231811576763,0.0662018850865094,2,0.2006963259387736,0.17813632931804588,0.06369872026270054,0.04856645312131559,0.012872634948025555,0.05654665145911025,0.005489851641800393,27,30,0.01026309285798765,0.0864475656565414,False,False,False,1.6180856030556682e-08,COMPLETE
39,0.2356041193008423,2025-04-14 15:22:40.651496,2025-04-14 15:22:50.205862,0 days 00:00:09.554366,0.7596382252205449,0.1908328680163437,8,0.12882692495661785,0.2066144944061652,0.08174140571194378,0.054757516527820294,0.051824570169832426,0.06492574922160908,0.00029060778893748085,24,65,0.024014252607733388,0.19071681909929822,False,False,False,4.0674688778126564e-08,COMPLETE
40,0.16155494451522828,2025-04-14 15:22:50.221828,2025-04-14 15:22:57.678886,0 days 00:00:07.457058,0.6924617559971873,0.4568232217793603,8,0.22497122364002886,0.14435689104643462,0.0529796893700581,0.09179835318477599,0.02299824467374963,0.08315947952355704,0.0010140531532563226,16,6,0.006392744026055347,0.2605894171274099,False,False,True,1.5518983804880318e-07,COMPLETE
41,0.3018140077590942,2025-04-14 15:22:57.694596,2025-04-14 15:23:06.406285,0 days 00:00:08.711689,0.6794400286402504,0.3335060938190169,8,0.1889487870891322,0.10912094603391106,0.0424780014783222,0.06964148256343076,0.0048632073388512635,0.04816417540162618,0.0004803455807334086,19,32,0.005030921256587995,0.22981409628311425,False,False,False,2.1705718157929576e-07,COMPLETE
42,0.3467519044876099,2025-04-14 15:23:06.422949,2025-04-14 15:23:15.094990,0 days 00:00:08.672041,0.5521690205088472,0.2892321036847957,8,0.15835868979153686,0.12410480484166914,0.03662214945598888,0.0773695454585962,0.011944685654478948,0.07171161118620417,0.0007323788388414015,19,28,0.04326194225195873,0.24760444267544204,False,False,False,9.937452151362401e-08,COMPLETE
43,0.29284383058547975,2025-04-14 15:23:15.111661,2025-04-14 15:23:24.093880,0 days 00:00:08.982219,0.5380070785084203,0.1493470598471688,8,0.15989891737831458,0.13148954266175564,0.03226857087052458,0.07984828687222792,0.010384901909715041,0.08258389274160269,0.00013579637283757007,21,25,0.042480244983991944,0.23750830353285812,False,False,False,1.0651720516945236e-07,COMPLETE
44,0.31553755402565004,2025-04-14 15:23:24.110539,2025-04-14 15:23:33.066115,0 days 00:00:08.955576,0.4551514088214714,0.06478631597454673,8,0.13657951950418604,0.07216212625841155,0.06307483455066454,0.08849651020264028,0.004342467498988575,0.07287989633832842,0.0023821485954135238,20,13,0.012860124769646344,0.24526256460818857,False,False,False,4.4908185469584257e-08,COMPLETE
45,0.28036739826202395,2025-04-14 15:23:33.084324,2025-04-14 15:23:41.714451,0 days 00:00:08.630127,0.5737340208499337,0.2811660271155134,8,0.17609001316711176,0.08557992816448551,0.0475026622782723,0.07482504252079877,0.009149698220827595,0.0920350863341585,0.0006124478837183714,18,52,0.027172161263671002,0.21140495380887445,True,False,False,2.079205603807194e-08,COMPLETE
46,0.2425924897193909,2025-04-14 15:23:41.731940,2025-04-14 15:23:50.176612,0 days 00:00:08.444672,0.4841276591023558,0.11303327253473844,8,0.24882722217747258,0.11945448026201769,0.037849411633710195,0.057904257116711,0.0018289444077041425,0.06708721488396531,0.0013470935172053536,22,87,0.019387461971581147,0.19425620087129386,False,True,False,8.580204597947154e-07,COMPLETE
47,0.2874011278152466,2025-04-14 15:23:50.194212,2025-04-14 15:23:58.095326,0 days 00:00:07.901114,0.43511819710402994,0.23401393238851004,8,0.20168847333425077,0.09741499576909927,0.022943630480970867,0.043319164944008295,0.01433688740876967,0.059727054086944426,0.00017469512094820395,14,20,0.03397614431818961,0.2528443390272676,False,False,False,4.076891514308435e-07,COMPLETE
48,0.3998427867889404,2025-04-14 15:23:58.114499,2025-04-14 15:24:14.593346,0 days 00:00:16.478847,0.383881567325994,0.16976932632709807,2,0.2634242793902799,0.05772692179429,0.03137654885014181,0.0016597703407397676,0.02891304092035089,0.04471278142411303,0.0003592574464143922,17,29,0.04912113672643979,0.27474822825699646,False,False,False,1.8983671597870667e-06,COMPLETE
49,0.19931281208992005,2025-04-14 15:24:14.611752,2025-04-14 15:24:28.145343,0 days 00:00:13.533591,0.39515782333609717,0.37296052163871823,2,0.2839236662526541,0.01711934346476303,0.03125550230621582,0.014782629335872993,0.030118294407123464,0.044273329999055255,0.00035646518300438637,12,44,0.05134734483539855,0.2733162928968154,True,False,False,2.3226821882598417e-06,COMPLETE
50,0.225849723815918,2025-04-14 15:24:28.163577,2025-04-14 15:24:41.678924,0 days 00:00:13.515347,0.2517628708318119,0.288503109992866,2,0.2659408753877919,0.052238167042416676,0.0148722401971845,0.005353367953853634,0.034247665569073465,0.036132528942793285,0.00011755593333416425,15,28,0.040853054915713005,0.28097762279439864,False,True,False,1.1913282041363795e-06,COMPLETE
51,0.3130368530750275,2025-04-14 15:24:41.698001,2025-04-14 15:24:58.289734,0 days 00:00:16.591733,0.5153879111842357,0.17680597576541923,2,0.22980869280048843,0.07444952021399176,0.03476051996615004,0.07683150482307319,0.020706038754607303,0.052220121588459206,0.0006011964601926058,17,10,0.059726425143644735,0.21942738219484795,False,False,False,2.1750439763817198e-07,COMPLETE
52,0.38239707946777346,2025-04-14 15:24:58.309234,2025-04-14 15:25:16.341647,0 days 00:00:18.032413,0.629906249492697,0.14735005772780307,2,0.2616588840605664,0.03808137277175987,0.04439159820641115,0.03406715744595322,0.04558219448304219,0.046448752762304105,0.00023847832869016154,19,37,0.0038843810835837984,0.2509640444621102,False,False,False,8.34712135810545e-08,COMPLETE
53,0.3445152282714844,2025-04-14 15:25:16.361438,2025-04-14 15:25:34.096391,0 days 00:00:17.734953,0.6298245525501547,0.01385365871748484,2,0.2980658271363407,0.028167937573669134,0.027792048642398894,0.029034776235948287,0.04622696362531169,0.057284763126591504,0.00021950492215992004,19,36,0.04982910723880703,0.25371075780894803,False,False,False,5.481178853230466e-08,COMPLETE
54,0.2812315165996552,2025-04-14 15:25:34.116375,2025-04-14 15:25:50.320116,0 days 00:00:16.203741,0.6384974932914096,0.054667291381515035,2,0.2770645152426167,0.030615442073942713,0.025713767174910068,0.032373754544110435,0.04791310049346796,0.04059185872237588,5.3173743911774135e-05,16,38,0.04964096639293354,0.25686930846577827,False,False,False,9.160544954226779e-05,COMPLETE
55,0.19931281208992005,2025-04-14 15:25:50.342791,2025-04-14 15:26:08.063338,0 days 00:00:17.720547,0.7278687666570127,0.22025253710225878,2,0.2610601831881001,0.004163282506103642,0.0198776227124385,0.01896678166594213,0.06131870648424789,0.05630691464046373,0.0002406990213338513,19,46,0.05834981322986994,0.2999705313831327,False,False,False,1.692946599550653e-08,COMPLETE
56,0.31784839630126954,2025-04-14 15:26:08.085373,2025-04-14 15:26:24.750058,0 days 00:00:16.664685,0.7850938398233436,0.018997902054984795,2,0.2815788555869757,0.015579535853166173,0.028916232625542236,0.01169306883944952,0.055747081385977976,0.030430013094800923,0.00039331682460908284,17,54,0.04579590962530956,0.28284289189646283,True,False,False,8.049071648835174e-08,COMPLETE
57,0.29769750833511355,2025-04-14 15:26:24.770842,2025-04-14 15:26:41.051975,0 days 00:00:16.281133,0.6666256264998969,0.08889143368115555,2,0.27248089856499924,0.04550884579837048,0.04373359964053853,0.024917946956817944,0.039884668714576146,0.06410287028934451,0.0002013976277624695,20,39,0.05519755478636319,0.26572551073945627,False,True,False,4.680314918847543e-08,COMPLETE
58,0.31354076862335206,2025-04-14 15:26:41.072698,2025-04-14 15:26:55.371714,0 days 00:00:14.299016,0.3457292786261577,0.3147226784671684,2,0.295726496231299,0.027700658628534686,0.03365227333602344,0.03285005329004137,0.044101273280372486,0.04449552366477703,0.0001255412043399953,13,68,0.0891874224413796,0.24866015268596686,False,False,False,3.1123310745719e-08,COMPLETE
59,0.17191872596740726,2025-04-14 15:26:55.393113,2025-04-14 15:27:10.909275,0 days 00:00:15.516162,0.25348678922074114,0.25299597348036423,2,0.2453828483559887,0.05869876202302104,0.039714399601181054,0.03602860971616013,0.05534657200507358,0.057634404363278574,4.246599175729249e-05,18,18,0.04691041647316963,0.273005534273231,False,False,True,4.2339288351519585e-06,COMPLETE
60,0.3017838537693024,2025-04-14 15:27:10.931606,2025-04-14 15:27:20.310012,0 days 00:00:09.378406,0.6161223024409476,0.4814815476830542,2,0.2988128378913526,0.06678751467086447,0.0557220082723061,0.02149835779107553,0.04511675296835095,0.06128075396394667,0.0008617103198625067,5,26,0.0373557028391575,0.2331506067851939,False,False,False,7.74297651170395e-08,COMPLETE
61,0.30932427644729615,2025-04-14 15:27:20.331929,2025-04-14 15:27:38.211137,0 days 00:00:17.879208,0.4629826483133363,0.12569470540838723,2,0.21224790580017797,0.09059586104282105,0.03972455426253148,0.007003749146494601,0.03519105978336238,0.07061579166794969,0.00032851344088815894,19,34,0.005164913883210519,0.24176046397575218,False,False,False,1.3746611975517864e-06,COMPLETE
62,0.28377750515937805,2025-04-14 15:27:38.233041,2025-04-14 15:27:45.623893,0 days 00:00:07.390852,0.50979255668671,0.1994695863584493,16,0.23715203246873992,0.11223418680279315,0.0291669143447406,0.08338713579217527,0.027287475541178427,0.0460164649848034,0.0006896105847880872,19,35,0.010033835649309408,0.1852347017585811,False,False,False,7.421393153672634e-07,COMPLETE
63,0.28655120730400085,2025-04-14 15:27:45.647817,2025-04-14 15:28:05.500417,0 days 00:00:19.852600,0.5520514846012067,0.051690380833625774,2,0.2667317747060914,0.04014817481058344,0.036403523705932625,0.04547689379549526,0.049278451906817455,0.04119196714322678,0.0004114384990194731,22,137,0.06957580774370686,0.2227006352311859,False,False,False,3.1861243082400894e-07,COMPLETE
64,0.40310693979263307,2025-04-14 15:28:05.523065,2025-04-14 15:28:21.605509,0 days 00:00:16.082444,0.6049396850972515,0.168590332781304,2,0.2504428635508804,0.05286680941018719,0.04493996549309441,0.09968561310795539,0.01685843952965188,0.07722909403558166,0.0010292994909652305,16,28,0.011809368305278513,0.02960344981790672,False,False,False,5.689874058739415e-08,COMPLETE
65,0.4066709399223328,2025-04-14 15:28:21.628695,2025-04-14 15:28:37.101055,0 days 00:00:15.472360,0.6134437504560671,0.16955281457234617,2,0.2879771288613309,0.04910117850718891,0.04441178173041872,0.09679749676700347,0.014799778044185072,0.08005488332947644,0.0012204065912873618,15,27,0.03748705484521098,0.037352834031026225,False,False,False,4.811015821457925e-08,COMPLETE
66,0.4291938662528992,2025-04-14 15:28:37.123909,2025-04-14 15:28:52.422920,0 days 00:00:15.299011,0.6090189239311662,0.18583609240567728,2,0.2876203484584886,0.04747542064570972,0.04528152880436729,0.09622165973694116,0.017514006902683104,0.07949262502086363,0.0010955961069561296,15,48,0.039421596321582,0.020717055128234636,False,False,False,0.0008621586516509297,COMPLETE
67,0.19931281208992005,2025-04-14 15:28:52.446093,2025-04-14 15:29:08.441039,0 days 00:00:15.994946,0.6535790164840779,0.2105373312595042,2,0.2874656904197492,0.023199797952074403,0.04418830993718101,0.09910520148276138,0.02527291130083881,0.08021118323960003,0.003102283777186722,16,48,0.036915189936389356,0.031351534004960865,True,False,False,0.0009494275046257165,COMPLETE
