number,value,datetime_start,datetime_complete,duration,params_alpha-eval,params_alpha-train,params_batch-size,params_eps-eval,params_eps-train,params_lambda-actions-eval,params_lambda-actions-train,params_lambda-frames-eval,params_lambda-frames-train,params_learning-rate,params_n-epochs,params_n-frames,params_radius-gw,params_rho,params_std-feats,params_ub-actions,params_ub-frames,params_weight-decay,state
1323,0.7789955615997315,2025-04-07 21:37:23.356528,2025-04-07 21:38:00.258618,0 days 00:00:36.902090,0.03066434725490355,0.15164039786227504,8,0.13827055621850687,0.004741815262941009,0.017604578904343013,0.013319141936430825,0.05999336016969998,0.06042552073846655,0.00039720676155530503,30,36,0.05673055763698663,0.28629430778253495,False,False,True,1.0824651297427463e-06,COMPLETE
