run_num,seed,test_f1_full,test_f1_per,test_miou_full,test_miou_per,test_mof_full,test_mof_per
1,10,0.7179266810417175,0.8824312686920166,0.5369248986244202,0.7077851295471191,0.7007532119750977,0.8048033118247986
2,42,0.7558891773223877,0.8942089080810547,0.6281877756118774,0.7329052686691284,0.774415910243988,0.8241205215454102
