number,expected_value,actual_value
1263,0.6570458173751832,0.6431884646415711
1263,0.6570458173751832,0.6547317504882812
1263,0.6570458173751832,0.6552896857261659
1263,0.6570458173751832,0.6431884646415711
1263,0.6570458173751832,0.6547317504882812
