number,value,datetime_start,datetime_complete,duration,params_alpha-eval,params_alpha-train,params_batch-size,params_eps-eval,params_eps-train,params_lambda-actions-eval,params_lambda-actions-train,params_lambda-frames-eval,params_lambda-frames-train,params_learning-rate,params_n-epochs,params_n-frames,params_radius-gw,params_rho,params_ub-actions,params_ub-frames,params_weight-decay,state
1065,0.8490744471549988,2025-03-04 21:25:43.415794,2025-03-04 21:27:33.416487,0 days 00:01:50.000693,0.210423983265401,0.49060875705055484,8,0.002825797540622352,0.08398640157314055,0.0344176190252018,0.08190908352237149,0.03764369196546034,0.009199414308099054,0.005717720136534698,30,22,0.022832701937411937,0.13362323343394183,False,False,1.1057967417860123e-06,COMPLETE
1066,0.6297787964344024,2025-03-04 21:27:33.442525,2025-03-04 21:29:23.524947,0 days 00:01:50.082422,0.2099530251577628,0.49462496846792986,8,0.0064487923419912834,0.08742021763024782,0.0363953122513997,0.08141233015191818,0.03535781204404309,0.005777605392817147,0.004754223083875277,30,22,0.023486112344898464,0.14132646240346927,False,False,1.0169220671454185e-06,COMPLETE
1067,0.7425286322832108,2025-03-04 21:29:23.550874,2025-03-04 21:31:13.501113,0 days 00:01:49.950239,0.20390717462991398,0.4608980503942347,8,0.0026094864864952667,0.08708687501436958,0.034725835514995716,0.07655135992765373,0.03300036312148678,0.0027471956167634728,0.005388339689704824,30,22,0.019533561590883732,0.14885292531122335,False,False,5.052854366894832e-05,COMPLETE
1068,0.663521483540535,2025-03-04 21:31:13.527281,2025-03-04 21:33:04.658869,0 days 00:01:51.131588,0.20192082517633297,0.49847856937898527,8,0.004389622919655859,0.08509606365553153,0.03628576963333411,0.08513558031146559,0.035122353847989306,0.007498900719757051,0.004305414653816493,30,23,0.02223896753150216,0.13437814874942608,False,False,1.0022790893841796e-06,COMPLETE
1069,0.5440354853868484,2025-03-04 21:33:04.685732,2025-03-04 21:34:53.568933,0 days 00:01:48.883201,0.20091236895961434,0.4901374418316267,8,0.0010692126603213707,0.08406404861389065,0.035080134801480506,0.07520567288144783,0.03401765481332284,0.00556498551391528,0.005548852199222785,30,22,0.020945678761471333,0.14573199640412546,False,False,1.1175414582272368e-06,COMPLETE
1070,0.641331923007965,2025-03-04 21:34:53.595171,2025-03-04 21:35:59.837990,0 days 00:01:06.242819,0.21253643564742222,0.49212797623993726,8,0.006412633247748392,0.08616417291898598,0.03269731340645824,0.07940465820735723,0.03316619939317899,0.007834828837777334,0.004361637205898107,15,22,0.020664604100756975,0.14299967839588348,False,False,1.2078354623553534e-06,COMPLETE
1071,0.6228810578584671,2025-03-04 21:35:59.864216,2025-03-04 21:37:49.811699,0 days 00:01:49.947483,0.21465035345200195,0.4841553781416433,8,0.0041662459320531645,0.08209922505814478,0.03789491237764098,0.08242874736389266,0.03842464471861259,0.0049918459719142045,0.00015729595539341025,30,23,0.022395898002069835,0.13700315988844353,False,False,1.0997744340421522e-06,COMPLETE
1072,0.7310463517904282,2025-03-04 21:37:49.838968,2025-03-04 21:39:01.631874,0 days 00:01:11.792906,0.21466517422787093,0.48656311028723215,8,0.0025858631578999825,0.08403105513268568,0.034239775975082036,0.08228932682607033,0.03732264677351073,0.007739710902374269,0.005943501017499066,18,22,0.024056257811985556,0.13485886573570036,False,False,1.020450281232532e-06,COMPLETE
1073,0.5440354853868484,2025-03-04 21:39:01.657977,2025-03-04 21:40:39.142442,0 days 00:01:37.484465,0.21558311426025129,0.47779229858669386,8,0.008079838516497293,0.0853327020807183,0.030134629093852023,0.08132856137696143,0.035793566896711704,0.00426982940500386,0.002555022247124209,30,24,0.02154891322909188,0.13798450496219872,True,False,1.1420742061015953e-06,COMPLETE
1074,0.5440354853868484,2025-03-04 21:40:39.170000,2025-03-04 21:42:28.040392,0 days 00:01:48.870392,0.20024542030999626,0.47064331647725743,8,0.001010619176429944,0.08583756186752277,0.031847864507588336,0.07018282154251704,0.03362242295591575,0.004086552801081731,0.0046307193342111745,30,22,0.022715778544384058,0.14532757945073932,False,False,1.2298011079004409e-06,COMPLETE
1075,0.6377325862646104,2025-03-04 21:42:28.066536,2025-03-04 21:44:17.984460,0 days 00:01:49.917924,0.22168349681889693,0.47861370241661877,8,0.004240745753670325,0.08263792027142941,0.03639403627902121,0.08267629965684123,0.03654150753522017,0.006819053947336556,0.006175853236019362,30,22,0.025480730236146706,0.13346390954703866,False,False,1.0185145141571176e-06,COMPLETE
1076,0.6392868518829344,2025-03-04 21:44:18.010898,2025-03-04 21:46:09.083822,0 days 00:01:51.072924,0.2115270282515045,0.47147140003811056,8,0.005362005038518029,0.08499309929385307,0.033143544027314835,0.07614848133992068,0.03322102795513595,0.0062203390028316916,0.003895765232927966,30,22,0.02487402344309516,0.13000498716913975,False,False,1.007128725068478e-06,COMPLETE
1077,0.8755628287792206,2025-03-04 21:46:09.109864,2025-03-04 21:47:59.639472,0 days 00:01:50.529608,0.21773682534257077,0.47035404415206034,8,0.002783308620656549,0.0824945382142609,0.03778208514190075,0.0838989951841631,0.03229115144499559,0.008901013406180523,0.0052742422762473125,30,23,0.02596734089090945,0.1297035139177002,False,False,1.2358310090771347e-06,COMPLETE
1078,0.6213669657707215,2025-03-04 21:47:59.665939,2025-03-04 21:49:50.157307,0 days 00:01:50.491368,0.20021104273667012,0.46558405858144486,8,0.006644927594181928,0.08291872257267442,0.03888711844515224,0.08190192740231042,0.038380432252762456,0.006321427986025249,0.005048681477858017,30,22,0.019591730822767318,0.13144017553716586,False,False,1.224889647299688e-06,COMPLETE
1079,0.836305344104767,2025-03-04 21:49:50.183255,2025-03-04 21:51:40.294683,0 days 00:01:50.111428,0.2130514925423966,0.48822955092879944,8,0.0029235138848981487,0.08408422821341555,0.03898566946720409,0.0844120158907747,0.03520175029454978,0.006906164156089868,0.0036529503284306805,30,23,0.022025273559996277,0.1431840118081397,False,False,1.1336987881146854e-06,COMPLETE
1080,0.6303036630153657,2025-03-04 21:51:40.321081,2025-03-04 21:53:30.156118,0 days 00:01:49.835037,0.20899667426525798,0.4951871610160392,8,0.009678814411225704,0.08584273508738466,0.040390901755522256,0.08304203374873036,0.04049924127211776,0.0042368080120334835,0.003535512731292227,30,22,0.019955905108741227,0.1523050127455276,False,False,1.0028821268580509e-06,COMPLETE
1081,0.5899290710687637,2025-03-04 21:53:30.182371,2025-03-04 21:55:20.209673,0 days 00:01:50.027302,0.21045060684493172,0.478226175685849,8,0.0010136147440663948,0.08729117007284529,0.040581863624325365,0.08460962355989507,0.03738091974456606,0.004359333239998478,0.002738723628450912,30,22,0.022190287833490092,0.14414186570771906,False,False,1.0086673791128164e-06,COMPLETE
1082,0.6536424815654756,2025-03-04 21:55:20.236151,2025-03-04 21:57:10.926227,0 days 00:01:50.690076,0.2004276961878844,0.4873612424041234,8,0.004399167285430573,0.08313839163401986,0.039368147771555076,0.08380228672028699,0.03618748165722658,0.006929559277613382,0.0033837269480968503,30,24,0.01966151586083007,0.13810147239023246,False,False,1.1412207037695362e-06,COMPLETE
1083,0.6423151195049286,2025-03-04 21:57:10.964294,2025-03-04 21:59:01.212388,0 days 00:01:50.248094,0.20008562704621644,0.47540244466146986,8,0.006326746263612794,0.08879535956470597,0.03852503333089974,0.08257238986151745,0.036539740430738814,0.0021517152400632057,0.0029826953840957414,30,24,0.021338572189545445,0.14859593116357245,False,False,1.0037505387577692e-06,COMPLETE
1084,0.8537568032741546,2025-03-04 21:59:01.238961,2025-03-04 22:00:51.883290,0 days 00:01:50.644329,0.21513452819009488,0.484452171787596,8,0.0029889183019034034,0.08435906724149896,0.041741629409139634,0.0837765688135903,0.03569431640061242,0.005826056351800197,0.004791685510754182,30,23,0.022224036815993498,0.13830002215297035,False,False,1.1655011403957088e-06,COMPLETE
1085,0.6313186198472976,2025-03-04 22:00:51.909645,2025-03-04 22:02:43.495817,0 days 00:01:51.586172,0.21142664187286112,0.49541774917484316,8,0.011108445055342928,0.08537609336136175,0.041548050337832744,0.08092352299852938,0.04002242038886352,0.003308573832256405,0.003971705853887677,30,24,0.019082344954339896,0.14490587656963164,False,False,1.1568677407733076e-06,COMPLETE
1086,0.6613416343927384,2025-03-04 22:02:43.522064,2025-03-04 22:04:33.903759,0 days 00:01:50.381695,0.21350556297030862,0.4842320463997639,8,0.004093914364505607,0.08702343943488154,0.040186499205747614,0.08384889712382465,0.03680260895852801,0.005323114863305306,0.0035501125057225986,30,23,0.019337525305620648,0.14452281163598574,False,False,1.144466271992171e-06,COMPLETE
1087,0.6365473449230195,2025-03-04 22:04:33.931046,2025-03-04 22:06:24.759371,0 days 00:01:50.828325,0.20052884497034584,0.49948703013745216,8,0.00848253847347748,0.08603930647731164,0.039398284133816824,0.08344099157105594,0.038920581456228544,0.003040762804784944,0.004114238800156311,30,23,0.022355211993867575,0.14657393785885672,False,False,1.001912010755272e-06,COMPLETE
1088,0.6574106931686401,2025-03-04 22:06:24.786097,2025-03-04 22:08:15.057426,0 days 00:01:50.271329,0.21768178287842652,0.5032527503142129,8,0.005573784970705341,0.08446065049839006,0.04021357555289469,0.08089789034327553,0.035390396580688495,0.005470072825731035,0.002391163544929966,30,23,0.021999263616061082,0.14201870792058824,False,False,1.2117562306128243e-06,COMPLETE
1089,0.5827989339828491,2025-03-04 22:08:15.084413,2025-03-04 22:10:04.336179,0 days 00:01:49.251766,0.21681084173560453,0.4721466174787773,8,0.0010092906946812391,0.08472457326652735,0.03786867687811699,0.08435884189954702,0.037784143654786495,0.002404380570752214,0.0031400289290054546,30,23,0.021340568064443493,0.1352392338424624,False,False,1.1492332833937404e-06,COMPLETE
1090,0.8014562606811523,2025-03-04 22:10:04.363685,2025-03-04 22:11:54.534649,0 days 00:01:50.170964,0.20010040130521556,0.48252166643297634,8,0.003096421467663299,0.08639314485206005,0.04208058772589179,0.08210373470127151,0.03437745398425298,0.0070579570123095025,0.00450754504133756,30,23,0.02227858283816611,0.13813379853811514,False,False,1.2702929785788563e-06,COMPLETE
1091,0.6326983273029327,2025-03-04 22:11:54.562657,2025-03-04 22:13:46.187512,0 days 00:01:51.624855,0.6799790323554579,0.48642648914325526,8,0.004374742001487612,0.08991811303776329,0.03770698950157695,0.0851136122220862,0.03692978245342397,0.008041189441934401,0.003393847427831536,30,23,0.018998575454664303,0.14913691107065805,False,False,1.1533286273475355e-06,COMPLETE
1092,0.5403496503829955,2025-03-04 22:13:46.214143,2025-03-04 22:15:37.245729,0 days 00:01:51.031586,0.21801210980301367,0.47400039424205503,8,0.06827826121944759,0.08352268819351821,0.041350347548629464,0.07878864468423472,0.03834337045938999,0.006367296812165135,0.004212245592784115,30,24,0.023782052972308395,0.14045771455664482,False,False,1.0078764547767363e-06,COMPLETE
1093,0.8272806942462921,2025-03-04 22:15:37.273199,2025-03-04 22:17:27.563396,0 days 00:01:50.290197,0.21769836933536116,0.5040999012674612,8,0.00267271497955726,0.08822047003829862,0.03802696193880266,0.08547604616092744,0.03366801299902977,0.008115398559003048,0.003897697207665381,30,24,0.024135237526525508,0.14999208794056995,False,False,1.2974046489937797e-06,COMPLETE
1094,0.5440354853868484,2025-03-04 22:17:27.590156,2025-03-04 22:19:05.755360,0 days 00:01:38.165204,0.2119535434253631,0.4681636578837107,8,0.00753890312533884,0.09185946941449503,0.03820977789928709,0.08297849332287081,0.033489832509974685,0.008905678193858032,0.0028003283123484613,30,24,0.020990603692885457,0.15226579654328365,True,False,1.3001039090377348e-06,COMPLETE
1095,0.647034803032875,2025-03-04 22:19:05.782186,2025-03-04 22:20:56.658509,0 days 00:01:50.876323,0.21069171508957824,0.5037786752769834,8,0.005757464449782394,0.09383551460017384,0.04002957654399993,0.07673240141691029,0.03646673194048651,0.0019516476589019507,0.0036437593577535073,30,23,0.0234106761373343,0.1560541388038138,False,False,1.3157128775217138e-06,COMPLETE
1096,0.8303291440010072,2025-03-04 22:20:56.685737,2025-03-04 22:22:46.948119,0 days 00:01:50.262382,0.2218954391261731,0.4658127105251702,8,0.002790219084444712,0.08761644127355381,0.03888826068516441,0.08085247677060842,0.03419502683541625,0.006642837654171136,0.003033978274490805,30,23,0.018393911148547895,0.14418652457893602,False,False,1.0002963737785644e-06,COMPLETE
1097,0.7031427502632142,2025-03-04 22:22:46.975342,2025-03-04 22:24:37.081790,0 days 00:01:50.106448,0.2222708702767188,0.46423422518246743,8,0.004249582437438946,0.08980274677802666,0.04171831552986396,0.07389041194379385,0.03497866917790459,0.005796773380529304,0.0025285681257336424,30,23,0.019968720907261796,0.1449695028521504,False,False,1.1259868406599992e-06,COMPLETE
1098,0.5956428200006485,2025-03-04 22:24:37.108354,2025-03-04 22:26:26.501551,0 days 00:01:49.393197,0.22244560420572645,0.483549408561341,8,0.0010184595581440193,0.0874823044643687,0.039893987098642045,0.08053050718524048,0.03923899439169042,0.003274736457678278,0.002670931782477939,30,23,0.018537560576483564,0.1412654678671511,False,False,1.0096874680958718e-06,COMPLETE
1099,0.6428593337535857,2025-03-04 22:26:26.528935,2025-03-04 22:28:17.979133,0 days 00:01:51.450198,0.2095146199880939,0.49666810494107366,8,0.006635263678233497,0.08930242407057969,0.038497431912849274,0.08075978589200968,0.03649094628360884,0.005072627863181488,0.002364478189782428,30,23,0.017206186888468127,0.14266738513328076,False,False,1.1222814631731024e-06,COMPLETE
1100,0.683315309882164,2025-03-04 22:28:18.006480,2025-03-04 22:30:09.231503,0 days 00:01:51.225023,0.2230316491537918,0.4701406682295255,8,0.003960070870201146,0.08716417287438456,0.0416870761984957,0.07845959989107258,0.034687571361242155,0.0013528548085060058,0.0032847870464602687,30,24,0.01922423186176406,0.15099338961848033,False,False,1.0056363560860983e-06,COMPLETE
1101,0.8144580513238906,2025-03-04 22:30:09.258865,2025-03-04 22:31:59.718961,0 days 00:01:50.460096,0.20050662214502454,0.48816388355885126,8,0.003057975685794333,0.09021960322080033,0.038314154294689,0.07957464947690436,0.033998974649147924,0.006445858182545417,0.002356125459993682,30,23,0.021002558444172106,0.13788943443011822,False,False,1.1240628247853734e-06,COMPLETE
1102,0.5396123915910721,2025-03-04 22:31:59.745988,2025-03-04 22:33:51.074780,0 days 00:01:51.328792,0.2200559586495354,0.48770459996869686,8,0.03657602544732915,0.08535113077422087,0.04204258951978757,0.0818369734436823,0.035466927010569624,0.009125096360564978,0.002967240067125628,30,23,0.017269883169708383,0.13348807323504033,False,False,1.001090440928657e-06,COMPLETE
1103,0.6725730091333388,2025-03-04 22:33:51.101261,2025-03-04 22:35:41.765321,0 days 00:01:50.664060,0.21110332117153655,0.4823580407350807,8,0.005610316739382556,0.0864954555333725,0.03952079541597906,0.08277772414440045,0.03881105407558788,0.007318490819236021,0.004156860067835648,30,24,0.018922581756992324,0.14209071384005728,False,False,1.3719851256902003e-05,COMPLETE
1104,0.8629506886005401,2025-03-04 22:35:41.804207,2025-03-04 22:37:32.174864,0 days 00:01:50.370657,0.2001479425863365,0.4641894200267533,8,0.0029303796389838627,0.08479571348944737,0.03623046277182553,0.08037310210920423,0.03342300739858996,0.0011906525760230031,0.002912431695319975,30,23,0.01797151218057168,0.1543804819008181,False,False,1.2932861536994953e-06,COMPLETE
1105,0.6363464921712876,2025-03-04 22:37:32.202121,2025-03-04 22:39:22.569147,0 days 00:01:50.367026,0.20044523127585437,0.48143147498311945,8,0.0072804971141657605,0.0877159459756806,0.03685743892009591,0.07768303304717696,0.033578620430016096,0.00297698552836985,0.002275738228327978,30,23,0.01559381807824958,0.15249209572049793,False,False,1.0067843277389111e-06,COMPLETE
1106,0.6410542309284211,2025-03-04 22:39:22.596229,2025-03-04 22:41:14.179008,0 days 00:01:51.582779,0.20001638439318348,0.46478392215468367,8,0.009305371792334422,0.08557844923784302,0.037833238616194,0.07741425680943308,0.03730284914687784,0.003257940729448639,0.0029126052331241107,30,25,0.017547552149911022,0.15145552926073305,False,False,1.2436075400159605e-06,COMPLETE
1107,0.5503793746232987,2025-03-04 22:41:14.205760,2025-03-04 22:43:05.203896,0 days 00:01:50.998136,0.20997655348835806,0.4619489668555422,8,0.07997007459020858,0.08526006972551006,0.03747383211991569,0.08003451543712393,0.03483431126811185,0.004670601406313578,0.0034735891116488274,30,23,0.017056495223233898,0.14571471239901712,False,False,1.152044700773042e-06,COMPLETE
1108,0.7023674100637436,2025-03-04 22:43:05.231321,2025-03-04 22:44:55.685736,0 days 00:01:50.454415,0.2094842741027454,0.4709003224715124,8,0.005029588987570435,0.08425880830011846,0.03687120210007406,0.07526934445892657,0.03317652225271471,0.004285446478911223,0.002195648142474687,30,24,0.01726486870738646,0.14889930555609565,False,False,1.0004936181376282e-06,COMPLETE
1109,0.7602250397205352,2025-03-04 22:44:55.712961,2025-03-04 22:46:46.779316,0 days 00:01:51.066355,0.2129679923286305,0.4663959401905198,8,0.003736587934057912,0.09141590423639935,0.039825964028200045,0.07839711882747236,0.03518476023768818,0.006396209503522211,0.0027625998582850087,30,23,0.020415151440335778,0.15816399467616657,False,False,1.2514187939927767e-06,COMPLETE
1110,0.8220390945672988,2025-03-04 22:46:46.806191,2025-03-04 22:48:37.132284,0 days 00:01:50.326093,0.2122880757699447,0.47304421651086587,8,0.0029107478712123436,0.08903296109231396,0.03553732743859936,0.08047311353475292,0.04193618659321988,0.0038671736634763726,0.0031381095889279546,30,22,0.019925157476762153,0.13972942895068002,False,False,1.3081114653233963e-06,COMPLETE
1111,0.6604407727718353,2025-03-04 22:48:37.160372,2025-03-04 22:50:27.758850,0 days 00:01:50.598478,0.22019958219940344,0.4622947514136219,8,0.0056103637986214365,0.08373330871530778,0.036652628794045974,0.07968368006158895,0.03975350691963343,0.009100278655836194,0.003423445000417786,30,23,0.020858433282206157,0.15537289496573117,False,False,1.16501509456108e-06,COMPLETE
1112,0.605289003252983,2025-03-04 22:50:27.785897,2025-03-04 22:52:09.809430,0 days 00:01:42.023533,0.20224539453395293,0.4765718095427712,8,0.0010288898958207514,0.08752341359646182,0.04329352983022019,0.08283218373352988,0.032276176201266694,0.008975302126453756,0.002807918668246446,29,24,0.01869768503113672,0.14640949822420204,False,False,1.1370305590233617e-06,COMPLETE
1113,0.5577163755893707,2025-03-04 22:52:09.838011,2025-03-04 22:53:48.749674,0 days 00:01:38.911663,0.2012436393137521,0.5019140818803918,8,0.007649009439687198,0.08308749281597808,0.040515036186451414,0.07790255542815074,0.03478618260297333,0.0021178561515687727,0.0032892454143742165,30,23,0.022313150152980982,0.1579859624250821,True,False,1.303671732487869e-06,COMPLETE
1114,0.6243101060390472,2025-03-04 22:53:48.776915,2025-03-04 22:55:31.261268,0 days 00:01:42.484353,0.22210949253140724,0.4579613195280533,8,0.002882038275420224,0.08550231758880525,0.035571017861168064,0.07640604182759557,0.03267049759946669,0.0060610351239121845,0.002287696849437043,29,23,0.09993146816986317,0.1361912047623555,False,False,1.1272410262129686e-06,COMPLETE
1115,0.5417366623878479,2025-03-04 22:55:31.289328,2025-03-04 22:57:22.902291,0 days 00:01:51.612963,0.21054025088165051,0.4930326419453538,8,0.06618710924372531,0.08286952270265356,0.03735213219028825,0.08232923322120438,0.03295474984230712,0.008187212604086521,0.0038949622086118505,30,24,0.018585409963423546,0.15464883956590916,False,False,1.004918685381976e-06,COMPLETE
1116,0.6437488526105881,2025-03-04 22:57:22.929630,2025-03-04 22:59:13.555091,0 days 00:01:50.625461,0.200783982401145,0.47223484661868737,8,0.005328581703194591,0.08479111493057678,0.04290925184674934,0.08101568700378474,0.03747638897340935,0.0015129754208513873,0.002667512664640007,30,23,0.022363656794419193,0.1377363932284839,False,False,1.3368127890590418e-06,COMPLETE
1117,0.7849733740091324,2025-03-04 22:59:13.582922,2025-03-04 23:00:57.259572,0 days 00:01:43.676650,0.22366565686325512,0.4615929462988146,8,0.002687034522167513,0.0878873583987697,0.03974075314951323,0.07369856551743716,0.03623593265427498,0.00177312094614093,0.0043469192161530975,29,23,0.0236542228020962,0.13441242605403625,False,False,1.3299508619250562e-06,COMPLETE
1118,0.6578683197498322,2025-03-04 23:00:57.286737,2025-03-04 23:02:47.448259,0 days 00:01:50.161522,0.22202674054777904,0.4874673016523019,8,0.004444328174768407,0.08250730424991025,0.03568425482996026,0.08502003815588748,0.0343988357893995,0.006658472698071646,0.003657813214860464,30,25,0.02037469160972491,0.1314048083404122,False,False,1.1518565611334185e-06,COMPLETE
1119,0.6244632542133332,2025-03-04 23:02:47.475377,2025-03-04 23:04:38.017203,0 days 00:01:50.541826,0.21244070446356053,0.475058319311063,8,0.01377570585632082,0.08584271499750183,0.038863817141285395,0.07970869704706704,0.03289987161432835,0.009018447009528002,0.0029614357931272775,30,24,0.015710413029439086,0.1413823570225946,False,False,1.0027848212024602e-06,COMPLETE
1120,0.6442428857088089,2025-03-04 23:04:38.044778,2025-03-04 23:06:20.929285,0 days 00:01:42.884507,0.22387541664024319,0.5087549240972928,8,0.008170877984215825,0.09026973696442553,0.04116111695897224,0.08161501703430929,0.03581598130569604,0.009746845997583041,0.0021447254931713255,29,23,0.02393607312504276,0.15160664792017106,False,False,1.0019853687315645e-06,COMPLETE
1121,0.6215085119009018,2025-03-04 23:06:20.956336,2025-03-04 23:08:11.941524,0 days 00:01:50.985188,0.20902281681893736,0.45705170100835407,8,0.010795906181423355,0.08276811131575738,0.034308086034315954,0.08387842118663599,0.032082652969086876,0.005462751913740573,0.004570402728818301,30,23,0.022475954138744352,0.1319419177555188,False,False,1.3069831687247448e-06,COMPLETE
1122,0.7913218706846237,2025-03-04 23:08:11.969640,2025-03-04 23:09:55.273901,0 days 00:01:43.304261,0.2267717105925632,0.48001951769762996,8,0.002728049485161978,0.08419917391305924,0.036782978020744296,0.08496450923418739,0.03411984986382627,0.001176494620371085,0.00397713451918233,29,22,0.021127199383120715,0.13913351557526735,False,False,1.1728337901194217e-06,COMPLETE
1123,0.6503807008266449,2025-03-04 23:09:55.302642,2025-03-04 23:11:46.441006,0 days 00:01:51.138364,0.22002437371267172,0.494456004127799,8,0.006266164487488938,0.08284726659224215,0.04304695144008689,0.07787035753143888,0.037976888624415006,0.007193503137217652,0.003512208293796642,30,22,0.018999304622833,0.14477825272248873,False,False,3.32765346678566e-05,COMPLETE
1124,0.68107590675354,2025-03-04 23:11:46.468417,2025-03-04 23:13:37.449921,0 days 00:01:50.981504,0.20847194327383092,0.46527775860456105,8,0.004508631584330625,0.08710368199017406,0.038244870673049165,0.08169528883305507,0.031873138042033435,0.00395099134611405,0.004606606695846348,30,23,0.023890968935899384,0.1332319311698733,False,False,1.3806743932726941e-06,COMPLETE
1125,0.8238575756549835,2025-03-04 23:13:37.477363,2025-03-04 23:15:21.112159,0 days 00:01:43.634796,0.20082563527717245,0.46033930158278813,8,0.002557279890851931,0.08472129575527865,0.03535030391684681,0.07654687572177905,0.03251394412629984,0.009070470762039956,0.003117896535947814,29,24,0.016962703047938742,0.14571614866545726,False,False,1.1439544166361486e-06,COMPLETE
1126,0.6507212728261947,2025-03-04 23:15:21.150682,2025-03-04 23:17:11.333439,0 days 00:01:50.182757,0.22521988084079336,0.4946875388710496,8,0.004275277437787094,0.08231894967850542,0.04084211154197081,0.08405841443877074,0.03501887967380373,0.0013286017417398453,0.004591938035799132,30,23,0.02482529462685791,0.148932855499554,False,False,1.0032995653766775e-06,COMPLETE
1127,0.87123242020607,2025-03-04 23:17:11.364048,2025-03-04 23:19:01.242618,0 days 00:01:49.878570,0.21495206321535756,0.47729891857755563,8,0.0025721850743104916,0.08175683591284298,0.03404838436339601,0.08027573380410896,0.038522294964549425,0.004863167395151156,0.004816550393737369,30,22,0.018556591306586684,0.13040504134831332,False,False,1.33430969036072e-06,COMPLETE
1128,0.6391825884580613,2025-03-04 23:19:01.270997,2025-03-04 23:20:51.493488,0 days 00:01:50.222491,0.2100226556963387,0.47732517914057265,8,0.007104575510061896,0.09256178004205795,0.03644976072437427,0.07804620787381668,0.04047227973259391,0.0035064773218192566,0.003895214208555699,30,22,0.015780544411564637,0.14091025415120298,False,False,1.3897160287691666e-06,COMPLETE
1129,0.8775682151317596,2025-03-04 23:20:51.521133,2025-03-04 23:22:41.772278,0 days 00:01:50.251145,0.2121292036148963,0.4884464942701166,8,0.0026586304219849135,0.08494090054899242,0.039183800153213176,0.08121918801687539,0.036877673187676305,0.005340191044738805,0.004793332938756406,30,22,0.018088553849949403,0.13405096645189066,False,False,1.3689806623640258e-06,COMPLETE
1130,0.5441938847303391,2025-03-04 23:22:41.800956,2025-03-04 23:24:31.856589,0 days 00:01:50.055633,0.2078435111714907,0.5021028643827727,8,0.001086325302230909,0.08274918454054148,0.03699806016536335,0.07964047764043779,0.04023153311414095,0.0041104420759823365,0.005021370830155102,30,22,0.01612665479801054,0.13216183888188227,False,False,1.428917182427837e-06,COMPLETE
1131,0.5440354853868484,2025-03-04 23:24:31.884997,2025-03-04 23:26:21.463957,0 days 00:01:49.578960,0.210584954621978,0.48420122691470896,8,0.0010534325597859548,0.08433428128640333,0.034418986941286936,0.07631051858486416,0.042341981596962924,0.0012174165424228066,0.0044611292874388335,30,22,0.016481135593097176,0.1313371620273311,False,False,1.377677803390888e-06,COMPLETE
1132,0.5440354853868484,2025-03-04 23:26:21.491743,2025-03-04 23:27:58.930285,0 days 00:01:37.438542,0.2114723064900437,0.5084828075821667,8,0.005691830375255516,0.0852866246214187,0.039489163266439566,0.08070585261031812,0.038798074823344596,0.004411494288883894,0.004799614338407421,30,22,0.01827036570916409,0.13466928855345683,True,False,1.4110944203854875e-06,COMPLETE
1133,0.6481005907058716,2025-03-04 23:27:58.958166,2025-03-04 23:29:50.493121,0 days 00:01:51.534955,0.20045544953023187,0.49510090725443073,8,0.004283075231574678,0.08207482020607203,0.041610271913196384,0.07835596985337649,0.04406572400758344,0.005296211905132019,0.005092121115958323,30,22,0.020518735148794504,0.13029797966365778,False,False,1.4385867259849059e-06,COMPLETE
1134,0.5440354853868484,2025-03-04 23:29:50.521005,2025-03-04 23:31:39.506061,0 days 00:01:48.985056,0.2275285836221011,0.4928889472034477,8,0.0010425769762608748,0.08259813870266682,0.034595885767429106,0.08268083712749753,0.03772532869030028,0.0011696498177796142,0.0049407457537847515,30,22,0.01743993119521768,0.13585507435235647,False,False,1.2216783473218503e-06,COMPLETE
1135,0.6198405355215073,2025-03-04 23:31:39.533697,2025-03-04 23:33:23.066963,0 days 00:01:43.533266,0.21774305044871112,0.5093687277517218,8,0.008839697481839418,0.08193691753650119,0.043816112908585114,0.07974626927816142,0.03939659033664174,0.006353959326628346,0.004013248707923893,29,22,0.02020963147949725,0.12951699486897916,False,False,1.4119627646973387e-06,COMPLETE
1136,0.7301833748817443,2025-03-04 23:33:23.095575,2025-03-04 23:35:13.659137,0 days 00:01:50.563562,0.2018521916344957,0.476531976495303,8,0.004138575271639351,0.0839433540470847,0.036661986972380815,0.07495715201094126,0.03767800420975488,0.0038748135452733095,0.004930179418329112,30,22,0.022479146637778946,0.13762108466993472,False,False,1.3327955871710949e-06,COMPLETE
1137,0.5440354853868484,2025-03-04 23:35:13.687522,2025-03-04 23:37:04.021156,0 days 00:01:50.333634,0.2000917351125329,0.48379027911922706,8,0.0010099306999573894,0.08525621742171957,0.0340375797463285,0.0818149133382475,0.03914095123520127,0.005150939672050129,0.0053697263760495795,30,22,0.018943094703039346,0.13008617072332088,False,False,1.2772093239631807e-06,COMPLETE
1138,0.6296892911195755,2025-03-04 23:37:04.048777,2025-03-04 23:38:47.354865,0 days 00:01:43.306088,0.22798067984439313,0.4791689806818815,8,0.0065455282879596285,0.08161578331188839,0.037747675001288145,0.08321341712183529,0.040451328065772695,0.00755059927844732,0.0037108681074715906,29,22,0.02133591608491474,0.13769460178245832,False,False,1.4340906459071433e-06,COMPLETE
