run_num,seed,test_f1_full,test_f1_per,test_miou_full,test_miou_per,test_mof_full,test_mof_per
1,10,0.16130602359771729,0.5163912177085876,0.11046645790338516,0.4741184413433075,0.2870838940143585,0.3579343557357788
2,42,0.15558867156505585,0.5229955315589905,0.11923294514417648,0.48138874769210815,0.31482186913490295,0.37870627641677856
