run_num,seed,test_f1_full,test_f1_per,test_miou_full,test_miou_per,test_mof_full,test_mof_per
1,10,0.5104462504386902,0.838769793510437,0.56410813331604,0.7544620037078857,0.6799885034561157,0.755637526512146
2,42,0.3643435537815094,0.7169748544692993,0.4012334644794464,0.5736729502677917,0.591144323348999,0.6940528154373169
