run_id,alpha-train,alpha-eval,lambda-frames-train,lambda-actions-train,lambda-frames-eval,lambda-actions-eval,eps-train,eps-eval,radius-gw,rho,n-frames,n-clusters,learning-rate,ub-frames,ub-actions,weight-decay,Data,Epochs,MLP,STD-Feats,State,Actions,Experiment,F1 Full,F1 Per,MIOU Full,MIOU Per,MOF Full,MOF Per
25,0.1,0.1,0.05,0.05,0.05,1.0,1.0,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.35331007838249207,0.725066602230072,0.24423649907112122,0.6458650827407837,0.3953953981399536,0.7774985432624817
26,0.1,0.1,0.05,0.05,0.05,1.0,1.0,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.34662023186683655,0.6834667325019836,0.23521193861961365,0.6084326505661011,0.38838839530944824,0.7595998644828796
27,0.1,0.1,0.05,0.05,0.5,0.05,0.01,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.30264806747436523,0.6225334405899048,0.2178119570016861,0.5215648412704468,0.36736735701560974,0.687049150466919
28,0.1,0.1,0.05,0.05,0.5,0.05,0.01,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.29526132345199585,0.643333375453949,0.21735818684101105,0.5426203608512878,0.3653653562068939,0.6972461938858032
29,0.1,0.1,0.05,0.05,0.5,0.05,0.01,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.2954006791114807,0.6661999225616455,0.21693460643291473,0.5530324578285217,0.36036035418510437,0.713223934173584
30,0.1,0.1,0.05,0.05,0.5,0.05,0.1,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.3777700662612915,0.8563998937606812,0.2621699273586273,0.8352671265602112,0.4154154062271118,0.909196674823761
31,0.1,0.1,0.05,0.05,0.5,0.05,0.1,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.3827177882194519,0.8628665208816528,0.26715201139450073,0.8386480808258057,0.4224224090576172,0.9163447618484497
32,0.1,0.1,0.05,0.05,0.5,0.05,0.1,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.3674564063549042,0.7342666387557983,0.2344016134738922,0.6693751811981201,0.39939939975738525,0.8455450534820557
33,0.1,0.1,0.05,0.05,0.5,0.05,1.0,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.32306623458862305,0.7199999094009399,0.2270549237728119,0.6257420182228088,0.3713713586330414,0.756516695022583
34,0.1,0.1,0.05,0.05,0.5,0.05,1.0,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.35331007838249207,0.725066602230072,0.24423649907112122,0.6458650827407837,0.3953953981399536,0.7774985432624817
35,0.1,0.1,0.05,0.05,0.5,0.05,1.0,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.34662023186683655,0.6834667325019836,0.23521193861961365,0.6084326505661011,0.38838839530944824,0.7595998644828796
36,0.1,0.1,0.05,0.05,0.5,0.5,0.01,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.30264806747436523,0.6225334405899048,0.2178119570016861,0.5215648412704468,0.36736735701560974,0.687049150466919
37,0.1,0.1,0.05,0.05,0.5,0.5,0.01,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.29526132345199585,0.643333375453949,0.21735818684101105,0.5426203608512878,0.3653653562068939,0.6972461938858032
38,0.1,0.1,0.05,0.05,0.5,0.5,0.01,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.2954006791114807,0.6661999225616455,0.21693460643291473,0.5530324578285217,0.36036035418510437,0.713223934173584
39,0.1,0.1,0.05,0.05,0.5,0.5,0.1,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.3777700662612915,0.8563998937606812,0.2621699273586273,0.8352671265602112,0.4154154062271118,0.909196674823761
40,0.1,0.1,0.05,0.05,0.5,0.5,0.1,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.3827177882194519,0.8628665208816528,0.26715201139450073,0.8386480808258057,0.4224224090576172,0.9163447618484497
41,0.1,0.1,0.05,0.05,0.5,0.5,0.1,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.3674564063549042,0.7342666387557983,0.2344016134738922,0.6693751811981201,0.39939939975738525,0.8455450534820557
42,0.1,0.1,0.05,0.05,0.5,0.5,1.0,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.32306623458862305,0.7199999094009399,0.2270549237728119,0.6257420182228088,0.3713713586330414,0.756516695022583
43,0.1,0.1,0.05,0.05,0.5,0.5,1.0,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.35331007838249207,0.725066602230072,0.24423649907112122,0.6458650827407837,0.3953953981399536,0.7774985432624817
44,0.1,0.1,0.05,0.05,0.5,0.5,1.0,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.34662023186683655,0.6834667325019836,0.23521193861961365,0.6084326505661011,0.38838839530944824,0.7595998644828796
45,0.1,0.1,0.05,0.05,0.5,1.0,0.01,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.30264806747436523,0.6225334405899048,0.2178119570016861,0.5215648412704468,0.36736735701560974,0.687049150466919
46,0.1,0.1,0.05,0.05,0.5,1.0,0.01,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.29526132345199585,0.643333375453949,0.21735818684101105,0.5426203608512878,0.3653653562068939,0.6972461938858032
47,0.1,0.1,0.05,0.05,0.5,1.0,0.01,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.2954006791114807,0.6661999225616455,0.21693460643291473,0.5530324578285217,0.36036035418510437,0.713223934173584
48,0.1,0.1,0.05,0.05,0.5,1.0,0.1,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.3777700662612915,0.8563998937606812,0.2621699273586273,0.8352671265602112,0.4154154062271118,0.909196674823761
49,0.1,0.1,0.05,0.05,0.5,1.0,0.1,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.3827177882194519,0.8628665208816528,0.26715201139450073,0.8386480808258057,0.4224224090576172,0.9163447618484497
50,0.1,0.1,0.05,0.05,0.5,1.0,0.1,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.3674564063549042,0.7342666387557983,0.2344016134738922,0.6693751811981201,0.39939939975738525,0.8455450534820557
51,0.1,0.1,0.05,0.05,0.5,1.0,1.0,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.32306623458862305,0.7199999094009399,0.2270549237728119,0.6257420182228088,0.3713713586330414,0.756516695022583
52,0.1,0.1,0.05,0.05,0.5,1.0,1.0,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.35331007838249207,0.725066602230072,0.24423649907112122,0.6458650827407837,0.3953953981399536,0.7774985432624817
53,0.1,0.1,0.05,0.05,0.5,1.0,1.0,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.34662023186683655,0.6834667325019836,0.23521193861961365,0.6084326505661011,0.38838839530944824,0.7595998644828796
54,0.1,0.1,0.05,0.05,1.0,0.05,0.01,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.30264806747436523,0.6225334405899048,0.2178119570016861,0.5215648412704468,0.36736735701560974,0.687049150466919
55,0.1,0.1,0.05,0.05,1.0,0.05,0.01,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.29526132345199585,0.643333375453949,0.21735818684101105,0.5426203608512878,0.3653653562068939,0.6972461938858032
56,0.1,0.1,0.05,0.05,1.0,0.05,0.01,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.2954006791114807,0.6661999225616455,0.21693460643291473,0.5530324578285217,0.36036035418510437,0.713223934173584
57,0.1,0.1,0.05,0.05,1.0,0.05,0.1,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.3777700662612915,0.8563998937606812,0.2621699273586273,0.8352671265602112,0.4154154062271118,0.909196674823761
58,0.1,0.1,0.05,0.05,1.0,0.05,0.1,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.3827177882194519,0.8628665208816528,0.26715201139450073,0.8386480808258057,0.4224224090576172,0.9163447618484497
59,0.1,0.1,0.05,0.05,1.0,0.05,0.1,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.3674564063549042,0.7342666387557983,0.2344016134738922,0.6693751811981201,0.39939939975738525,0.8455450534820557
60,0.1,0.1,0.05,0.05,1.0,0.05,1.0,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.32306623458862305,0.7199999094009399,0.2270549237728119,0.6257420182228088,0.3713713586330414,0.756516695022583
61,0.1,0.1,0.05,0.05,1.0,0.05,1.0,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.35331007838249207,0.725066602230072,0.24423649907112122,0.6458650827407837,0.3953953981399536,0.7774985432624817
62,0.1,0.1,0.05,0.05,1.0,0.05,1.0,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.34662023186683655,0.6834667325019836,0.23521193861961365,0.6084326505661011,0.38838839530944824,0.7595998644828796
63,0.1,0.1,0.05,0.05,1.0,0.5,0.01,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.30264806747436523,0.6225334405899048,0.2178119570016861,0.5215648412704468,0.36736735701560974,0.687049150466919
64,0.1,0.1,0.05,0.05,1.0,0.5,0.01,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.29526132345199585,0.643333375453949,0.21735818684101105,0.5426203608512878,0.3653653562068939,0.6972461938858032
65,0.1,0.1,0.05,0.05,1.0,0.5,0.01,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.2954006791114807,0.6661999225616455,0.21693460643291473,0.5530324578285217,0.36036035418510437,0.713223934173584
66,0.1,0.1,0.05,0.05,1.0,0.5,0.1,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.3777700662612915,0.8563998937606812,0.2621699273586273,0.8352671265602112,0.4154154062271118,0.909196674823761
67,0.1,0.1,0.05,0.05,1.0,0.5,0.1,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.3827177882194519,0.8628665208816528,0.26715201139450073,0.8386480808258057,0.4224224090576172,0.9163447618484497
68,0.1,0.1,0.05,0.05,1.0,0.5,0.1,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.3674564063549042,0.7342666387557983,0.2344016134738922,0.6693751811981201,0.39939939975738525,0.8455450534820557
69,0.1,0.1,0.05,0.05,1.0,0.5,1.0,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.32306623458862305,0.7199999094009399,0.2270549237728119,0.6257420182228088,0.3713713586330414,0.756516695022583
70,0.1,0.1,0.05,0.05,1.0,0.5,1.0,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.35331007838249207,0.725066602230072,0.24423649907112122,0.6458650827407837,0.3953953981399536,0.7774985432624817
71,0.1,0.1,0.05,0.05,1.0,0.5,1.0,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.34662023186683655,0.6834667325019836,0.23521193861961365,0.6084326505661011,0.38838839530944824,0.7595998644828796
72,0.1,0.1,0.05,0.05,1.0,1.0,0.01,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.30264806747436523,0.6225334405899048,0.2178119570016861,0.5215648412704468,0.36736735701560974,0.687049150466919
73,0.1,0.1,0.05,0.05,1.0,1.0,0.01,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.29526132345199585,0.643333375453949,0.21735818684101105,0.5426203608512878,0.3653653562068939,0.6972461938858032
74,0.1,0.1,0.05,0.05,1.0,1.0,0.01,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.2954006791114807,0.6661999225616455,0.21693460643291473,0.5530324578285217,0.36036035418510437,0.713223934173584
75,0.1,0.1,0.05,0.05,1.0,1.0,0.1,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.3777700662612915,0.8563998937606812,0.2621699273586273,0.8352671265602112,0.4154154062271118,0.909196674823761
76,0.1,0.1,0.05,0.05,1.0,1.0,0.1,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.3827177882194519,0.8628665208816528,0.26715201139450073,0.8386480808258057,0.4224224090576172,0.9163447618484497
77,0.1,0.1,0.05,0.05,1.0,1.0,0.1,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.3674564063549042,0.7342666387557983,0.2344016134738922,0.6693751811981201,0.39939939975738525,0.8455450534820557
78,0.1,0.1,0.05,0.05,1.0,1.0,1.0,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.32306623458862305,0.7199999094009399,0.2270549237728119,0.6257420182228088,0.3713713586330414,0.756516695022583
79,0.1,0.1,0.05,0.05,1.0,1.0,1.0,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.35331007838249207,0.725066602230072,0.24423649907112122,0.6458650827407837,0.3953953981399536,0.7774985432624817
80,0.1,0.1,0.05,0.05,1.0,1.0,1.0,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.34662023186683655,0.6834667325019836,0.23521193861961365,0.6084326505661011,0.38838839530944824,0.7595998644828796
81,0.1,0.1,0.05,0.5,0.05,0.05,0.01,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.30264806747436523,0.6225334405899048,0.2178119570016861,0.5215648412704468,0.36736735701560974,0.687049150466919
82,0.1,0.1,0.05,0.5,0.05,0.05,0.01,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.29526132345199585,0.643333375453949,0.21735818684101105,0.5426203608512878,0.3653653562068939,0.6972461938858032
83,0.1,0.1,0.05,0.5,0.05,0.05,0.01,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.2954006791114807,0.6661999225616455,0.21693460643291473,0.5530324578285217,0.36036035418510437,0.713223934173584
84,0.1,0.1,0.05,0.5,0.05,0.05,0.1,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.3777700662612915,0.8563998937606812,0.2621699273586273,0.8352671265602112,0.4154154062271118,0.909196674823761
85,0.1,0.1,0.05,0.5,0.05,0.05,0.1,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.3827177882194519,0.8628665208816528,0.26715201139450073,0.8386480808258057,0.4224224090576172,0.9163447618484497
86,0.1,0.1,0.05,0.5,0.05,0.05,0.1,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.3674564063549042,0.7342666387557983,0.2344016134738922,0.6693751811981201,0.39939939975738525,0.8455450534820557
87,0.1,0.1,0.05,0.5,0.05,0.05,1.0,0.01,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.32306623458862305,0.7199999094009399,0.2270549237728119,0.6257420182228088,0.3713713586330414,0.756516695022583
88,0.1,0.1,0.05,0.5,0.05,0.05,1.0,0.1,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.35331007838249207,0.725066602230072,0.24423649907112122,0.6458650827407837,0.3953953981399536,0.7774985432624817
89,0.1,0.1,0.05,0.5,0.05,0.05,1.0,1.0,0.04,0.15,3,3,0.1,FALSE,FALSE,0.001,100,30,11 11 11,TRUE,Simple,FALSE,Standard Env;Random All,0.34662023186683655,0.6834667325019836,0.23521193861961365,0.6084326505661011,0.38838839530944824,0.7595998644828796
