number,value,datetime_start,datetime_complete,duration,params_alpha-eval,params_alpha-train,params_batch-size,params_eps-eval,params_eps-train,params_lambda-actions-eval,params_lambda-actions-train,params_lambda-frames-eval,params_lambda-frames-train,params_learning-rate,params_n-epochs,params_n-frames,params_radius-gw,params_rho,params_std-feats,params_ub-actions,params_ub-frames,params_weight-decay,state
54,0.43738121986389167,2025-04-22 13:30:55.725120,2025-04-22 13:31:17.495370,0 days 00:00:21.770250,0.6097749155532136,0.258296406476143,16,0.0833852658404789,0.094744234818071,0.0591185856162311,0.009674971192093948,0.03330208435806571,0.01753248570159211,0.00028348000513716756,17,86,0.09411723802504791,0.16190643249464007,False,False,False,6.328199678017326e-05,COMPLETE
55,0.4402631759643555,2025-04-22 13:31:17.515290,2025-04-22 13:31:39.081519,0 days 00:00:21.566229,0.5915496490104373,0.28201644134519893,16,0.08739097464800366,0.09391182140418074,0.058400834985796804,0.0010024675075824938,0.035685609159415314,0.0013867026448074788,0.0002928938219934356,17,87,0.09407347707993863,0.16070527864358738,False,False,False,6.43113774172893e-05,COMPLETE
56,0.4388990640640259,2025-04-22 13:31:39.101199,2025-04-22 13:32:01.515145,0 days 00:00:22.413946,0.5949078751592638,0.2779064106762809,16,0.08429259427060014,0.07772748324866122,0.05924701567414479,0.010391858165022517,0.03389629296223164,0.001884113403295915,0.0002843413176188754,19,88,0.09523563936601256,0.15929838583052103,False,False,False,1.653933840936315e-05,COMPLETE
57,0.4328091740608216,2025-04-22 13:32:01.535893,2025-04-22 13:32:24.052554,0 days 00:00:22.516661,0.5859681284627443,0.3308325801161014,16,0.054488876424739416,0.07659182156523175,0.05880118476129296,0.009019770024542975,0.03509485909348974,0.009628823597010158,0.00028011543875899913,19,87,0.09534490682826327,0.16120922002058063,False,False,False,4.32257178464442e-06,COMPLETE
58,0.39822914600372317,2025-04-22 13:32:24.073379,2025-04-22 13:33:45.026200,0 days 00:01:20.952821,0.48499064270956843,0.2798666684720241,2,0.08537333557396405,0.09651558849492478,0.05425037187729244,0.0012169908671285253,0.031227236818842437,0.01266207401669099,0.00029189283980129917,23,103,0.09591411656253551,0.17516618424961508,False,False,True,0.00018580196694292054,COMPLETE
59,0.4370336532592774,2025-04-22 13:33:45.047153,2025-04-22 13:34:14.875372,0 days 00:00:29.828219,0.5316420756365405,0.34184022232604794,8,0.031146517617164055,0.053122200710487816,0.049465828636439536,0.015327905731885987,0.047669830579152,0.004296566831613654,0.0004007634252259206,19,84,0.08884491267124993,0.20582467992822767,False,False,False,4.745248527446907e-05,COMPLETE
60,0.3897286891937256,2025-04-22 13:34:14.896793,2025-04-22 13:34:35.865116,0 days 00:00:20.968323,0.4265661725303315,0.25084771580491,16,0.1278383021275616,0.039237588829564796,0.059929862040028814,0.010880168377285348,0.034847739022591126,0.017226168613510735,0.00013327124250698467,15,100,0.09940219916629926,0.15849374368105965,False,False,False,2.3187785725005285e-05,COMPLETE
61,0.44052895307540896,2025-04-22 13:34:35.886824,2025-04-22 13:35:06.592131,0 days 00:00:30.705307,0.5968181014601941,0.3392408395172615,8,0.012240797614516623,0.06372135723710515,0.04351152805326099,0.01458069859116718,0.043032064028209555,0.0038375348874589614,0.00036320185311103506,20,88,0.08896102087440184,0.23060465441224037,False,False,False,4.97199439283466e-05,COMPLETE
62,0.44230427742004397,2025-04-22 13:35:06.613919,2025-04-22 13:35:34.829485,0 days 00:00:28.215566,0.6160536092587356,0.19768083678168485,8,0.0071509807404311595,0.06524084713576905,0.03759850056509033,0.005167617203821886,0.04211111288102954,0.0012073794903433536,0.00026243113293615566,17,88,0.08984241720387713,0.24455096811924126,False,False,False,6.184243627642732e-05,COMPLETE
63,0.43971774578094486,2025-04-22 13:35:34.851816,2025-04-22 13:36:05.629614,0 days 00:00:30.777798,0.6631682166827819,0.1910379009579323,8,0.010388962002430285,0.06503768681824403,0.03870398845537707,0.005157186389866976,0.04493681829475547,0.0013779043451157226,0.0007721911792614583,20,92,0.09032918614205493,0.25486185608568984,False,False,False,3.088068747246904e-05,COMPLETE
